"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-20",,,"49",",,7","41",",,7","45",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-21",,,"68",",,7","38",",,7","54",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-22",,,"59",",,7","42",",,7","45",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-23",,,"62",",,7","39",",,7","39",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-24",,,"47",",,7","33",",,7","45",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-25",,,"74",",,7","43",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-26",,,"57",",,7","38",",,7","39",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-27",,,"41",",,7","29",",,7","29",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-28",,,"41",",,7","21",",,7","29",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-29",,,"57",",,7","25",",,7","52",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-30",,,"62",",,7","42",",,7","49",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-03-31",,,"73",",,7","43",",,7","50",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-01",,,"68",",,7","37",",,7","54",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-02",,,"73",",,7","53",",,7","60",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-03",,,"69",",,7","47",",,7","47",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-04",,,"56",",,7","36",",,7","43",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-05",,,"64",",,7","34",",,7","53",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-06",,,"71",",,7","48",",,7","59",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-07",,,"76",",,7","56",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-08",,,"80",",,7","56",",,7","65",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-09",,,"82",",,7","64",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-10",,,"73",",,7","51",",,7","53",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-11",,,"64",",,7","40",",,7","52",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-12",,,"77",",,7","44",",,7","64",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-13",,,"78",",,7","58",",,7","60",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-14",,,"62",",,7","49",",,7","56",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-15",,,"59",",,7","53",",,7","56",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-16",,,"74",",,7","56",",,7","62",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-17",,,"73",",,7","59",",,7","60",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-18",,,"78",",,7","48",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-19",,,"70",",,7","56",",,7","62",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-20",,,"62",",,7","49",",,7","49",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-21",,,"64",",,7","41",",,7","52",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-22",,,"60",",,7","44",",,7","45",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-23",,,"61",",,7","35",",,7","44",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-24",,,"63",",,7","34",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-25",,,"62",",,7","46",",,7","46",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-26",,,"62",",,7","43",",,7","47",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-27",,,"65",",,7","40",",,7","48",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-28",,,"64",",,7","41",",,7","51",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-29",,,"68",",,7","42",",,7","59",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-04-30",,,"63",",,7","45",",,7","45",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-01",,,"70",",,7","41",",,7","55",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-02",,,"76",",,7","48",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-03",,,"79",",,7","49",",,7","63",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-04",,,"83",",,7","56",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-05",,,"84",",,7","61",",,7","65",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-06",,,"85",",,7","57",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-07",,,"87",",,7","58",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-08",,,"86",",,7","61",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-09",,,"85",",,7","64",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-10",,,"85",",,7","66",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-11",,,"85",",,7","64",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-12",,,"72",",,7","57",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-13",,,"70",",,7","47",",,7","57",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-14",,,"72",",,7","50",",,7","65",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-15",,,"86",",,7","63",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-16",,,"74",",,7","66",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-17",,,"82",",,7","66",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-18",,,"76",",,7","65",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-19",,,"75",",,7","58",",,7","58",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-20",,,"68",",,7","47",",,7","55",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-21",,,"58",",,7","47",",,7","47",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-22",,,"75",",,7","43",",,7","59",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-23",,,"80",",,7","51",",,7","64",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-24",,,"84",",,7","60",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-25",,,"74",",,7","64",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-26",,,"81",",,7","63",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-27",,,"79",",,7","63",",,7","64",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-28",,,"80",",,7","61",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-29",,,"82",",,7","60",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-30",,,"83",",,7","65",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-05-31",,,"71",",,7","60",",,7","60",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-01",,,"60",",,7","54",",,7","56",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-02",,,"63",",,7","54",",,7","59",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-03",,,"67",",,7","58",",,7","58",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-04",,,"82",",,7","54",",,7","63",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-05",,,"84",",,7","58",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-06",,,"83",",,7","63",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-07",,,"88",",,7","62",",,7","77",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-08",,,"77",",,7","67",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-09",,,"86",",,7","64",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-10",,,"90",",,7","61",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-11",,,"91",",,7","67",",,7","75",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-12",,,"89",",,7","71",",,7","77",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-13",,,"88",",,7","72",",,7","77",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-14",,,"89",",,7","72",",,7","78",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-15",,,"91",",,7","73",",,7","79",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-16",,,"88",",,7","71",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-17",,,"87",",,7","69",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-18",,,"89",",,7","69",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-19",,,"85",",,7","69",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-20",,,"84",",,7","69",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-21",,,"87",",,7","69",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-22",,,"87",",,7","67",",,7","79",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-23",,,"90",",,7","74",",,7","75",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-24",,,"85",",,7","65",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-25",,,"88",",,7","64",",,7","78",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-26",,,"85",",,7","67",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-27",,,"77",",,7","63",",,7","63",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-28",,,"79",",,7","56",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-29",,,"82",",,7","64",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-06-30",,,"83",",,7","64",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-01",,,"77",",,7","64",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-02",,,"79",",,7","64",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-03",,,"75",",,7","68",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-04",,,"80",",,7","66",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-05",,,"78",",,7","67",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-06",,,"85",",,7","62",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-07",,,"77",",,7","71",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-08",,,"80",",,7","69",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-09",,,"82",",,7","71",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-10",,,"83",",,7","67",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-11",,,"83",",,7","63",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-12",,,"89",",,7","68",",,7","78",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-13",,,"88",",,7","69",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-14",,,"91",",,7","67",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-15",,,"81",",,7","66",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-16",,,"84",",,7","66",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-17",,,"90",",,7","68",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-18",,,"91",",,7","68",",,7","82",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-19",,,"91",",,7","75",",,7","77",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-20",,,"85",",,7","73",",,7","77",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-21",,,"87",",,7","71",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-22",,,"84",",,7","64",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-23",,,"83",",,7","66",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-24",,,"84",",,7","64",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-25",,,"86",",,7","64",",,7","75",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-26",,,"88",",,7","69",",,7","78",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-27",,,"88",",,7","74",",,7","79",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-28",,,"91",",,7","74",",,7","76",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-29",,,"93",",,7","73",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-30",,,"86",",,7","68",",,7","69",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-07-31",,,"89",",,7","63",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-01",,,"86",",,7","66",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-02",,,"88",",,7","62",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-03",,,"90",",,7","68",",,7","78",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-04",,,"87",",,7","66",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-05",,,"84",",,7","66",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-06",,,"74",",,7","66",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-07",,,"77",",,7","64",",,7","67",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-08",,,"84",",,7","63",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-09",,,"84",",,7","66",",,7","75",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-10",,,"84",",,7","72",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-11",,,"83",",,7","68",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-12",,,"81",",,7","62",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-13",,,"81",",,7","60",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-14",,,"82",",,7","60",",,7","66",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-15",,,"87",",,7","61",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-16",,,"88",",,7","65",",,7","74",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-17",,,"79",",,7","70",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-18",,,"85",",,7","66",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-19",,,"86",",,7","70",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-20",,,"78",",,7","62",",,7","63",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-21",,,"79",",,7","57",",,7","64",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-22",,,"82",",,7","58",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-23",,,"86",",,7","65",",,7","76",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-24",,,"78",",,7","60",",,7","61",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-25",,,"76",",,7","55",",,7","61",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-26",,,"77",",,7","54",",,7","62",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-27",,,"77",",,7","58",",,7","63",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-28",,,"82",",,7","56",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-29",,,"87",",,7","65",",,7","71",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-30",,,"82",",,7","67",",,7","70",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-08-31",,,"86",",,7","64",",,7","68",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-09-01",,,"89",",,7","65",",,7","72",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-09-02",,,"90",",,7","67",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-09-03",,,"91",",,7","68",",,7","73",",,7,2400"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2015-09-04",,,"91",",,7","68",",,7","73",",,7,2400"
